Plateifu,Age,Distance,Redshift,Velocity,X,Y,Z 
12080-1902,0.2777943597023316,87.67533933871856,0.019498028,5845.361740272824,75.04985490942319,45.3216184925045,0.6597753055793579
12080-3701,0.5902471056367213,192.521879215338,0.042111522999999984,12624.71699029353,165.79195346989218,97.78856070041894,-3.885812319551164
12080-3702,0.5772549383378345,188.02537968073224,0.04115630000000001,12338.3483391854,162.00303836822397,95.37013132107354,-3.6189798767693695
12080-3703,0.5813797569801648,189.45163681434823,0.04145942600000001,12429.22322780911,163.23608804329234,96.07788935675592,-3.8654144291623984
12080-3704,0.5843432469089074,190.47709050770607,0.041677290000000006,12494.53721187882,163.88674241102018,96.9848554168299,-4.0737562471709055
12080-6101,0.57885388326059,188.5781090809434,0.041273787999999985,12373.5703554909,161.7995273144132,96.80607746255689,-3.346573126359667
12080-6102,0.5691624820104165,185.2307615574736,0.040561985,12160.17718450913,159.18258436691957,94.65531782859397,-3.422085358087035
12080-6103,0.6198600222367996,202.8161597990942,0.04429369799999999,13278.91659732968,174.61055865643553,103.11830759123174,-3.4874232406352
12080-6104,0.60490822729655,197.61058340329126,0.04319104000000001,12948.34804517632,168.89062186556865,102.56644323018051,-2.4546368286973457
12080-9101,0.5908504395042231,192.73098382048812,0.042155913999999996,12638.02507729661,164.9637905372835,99.62452804490208,-2.670832794285262
12080-9102,0.2848648465528206,89.97349840436347,0.020001614,5996.333025027212,76.95468074445522,46.59922583427412,1.3113650465407243
12081-12701,1.0764722756025036,369.8380942979378,0.07884,23635.63738872,314.9069413322053,193.85621276852802,-5.796815140102042
12081-12702,0.5855833250572052,190.90638093165583,0.04176847600000001,12521.87408695401,162.61611921266638,99.98507748155514,2.0562912346683517
12081-12703,0.5910676470650446,192.8062704463046,0.04217189600000001,12642.81636036037,164.3370378591825,100.79412498938706,2.8531173664960803
12081-12704,0.568894486698593,185.13829338612754,0.04054231199999998,12154.27936748289,157.63877157835495,97.06180944864585,2.282656292531755
12081-12705,0.591747968122307,193.04209948605427,0.04222195600000001,12657.82397080785,163.02156085548035,103.38865731581097,-0.0916987481095158
12081-1901,0.5859482619571682,191.0327358931937,0.04179531299999999,12529.91961714935,164.48605175983252,97.09041336448456,-3.36104031720901
12081-1902,0.5901751096386584,192.49692845439185,0.04210622600000001,12623.12898964351,165.5603723369105,98.1386617935703,-3.6923755775985083
12081-3701,1.5996916016364964,581.8359246474678,0.12064359,36168.03838804422,504.17807290447246,290.28825490753565,-8.38111421255406
12081-3702,1.0604714744503219,363.7129315035209,0.0776,23263.8947408,310.8867097293535,188.77320362344358,1.1080840597668369
12081-3703,0.5970637291017221,194.8859225011186,0.04261323,12775.12496501934,166.87544750925898,100.62015254319347,-2.94834019086049
12081-3704,0.5968764731351863,194.82093636687296,0.04259944299999999,12770.99172640089,167.7106614574164,99.07490276752438,-3.5348156934433805
12081-6101,1.6921333666460727,621.7671040456823,0.12829392,38461.54962325536,533.8610920842925,318.54135427009425,-10.866078027298256
12081-6102,0.6069868211107421,198.33329393538483,0.043344226000000007,12994.27205264751,168.7009082528139,104.27311593089787,-1.7934135041762045
12081-6103,0.57956717477104,188.82474162320207,0.041326206000000004,12389.28487655435,159.8226218262019,100.54705355939733,1.3426176639523608
12081-6104,0.29039591905144296,91.77364528978639,0.020395815,6114.51151176327,77.64994195342655,48.900353109197184,1.2821662142048063
12081-9101,0.5955591786993788,194.3638481264641,0.04250246299999999,12741.91785382405,165.8553554542874,101.31016948918328,-2.3571346444645966
12081-9102,0.28182389510626044,88.98466803614467,0.019784981,5931.388085473298,75.65669797039772,46.81728387030976,1.5738896802885767
12082-12701,0.29478798457652083,93.20456262245087,0.020709,6208.402012722,73.27936131248933,57.58660183443543,1.0044841652338548
12082-12702,0.6989634014269394,230.62722794809153,0.05015679,15036.62735948982,180.10737138146678,144.0398236138147,-1.668010305883363
12082-12703,0.33743122611392007,107.16557292456005,0.023757210000000004,7122.23238112218,84.34653710324211,66.080814016725,1.8568031203123454
12082-12704,0.31206601892395,98.84635076833487,0.021942433,6578.175923570314,77.36449446676315,61.50444358970559,1.5935729790608457
12082-12705,0.6059648823241714,197.97793496216718,0.04326890799999999,12971.69228429586,153.84332769878915,124.53564385296556,-4.285634675796332
12082-1902,0.6064005475787937,198.12941970308358,0.04330101600000001,12981.31802053733,153.80615792206544,124.86409580968153,-2.808970409951885
12082-3701,0.5194899027779107,168.1795138814494,0.036925160000000005,11069.88447844328,130.54265550603475,106.0135656520169,-2.0218507805643786
12082-3703,1.2684332080667087,444.9373977480829,0.09389000000000002,28147.51388162,346.39980108030045,279.1179798142168,8.343804335817316
12082-3704,0.5251898583718849,170.12723379312513,0.037341516000000005,11194.70486708633,132.7920799624579,106.28272344442533,-3.67721016269781
12082-6101,0.6867514261347683,226.30386803430983,0.049248400000000005,14764.2988885672,176.6939968799505,141.34247845888052,-3.8698755767149087
12082-6102,0.6862955147910813,226.14267576376767,0.04921451,14754.13892216558,176.40098424996728,141.4684847103504,-3.14171784167653
12082-6104,0.699781862865887,230.91737722816328,0.050217714,15054.89191520101,180.60731234003637,143.88826840136608,-0.007190190909939208
12082-9101,1.155541068795016,400.4076739459045,0.085,25482.35893,313.1367853440056,249.46566359239785,-6.2081968071650495
12082-9102,0.5413931133664937,175.67662008989686,0.038526463999999996,11549.94334060851,136.5538881014716,110.49592052133804,-2.441728634156237
12083-12703,1.6819160287323505,617.3153868433836,0.12744428,38206.83395924023,571.2898304783353,-169.44414373601558,161.22933535557323
12083-12704,1.1832264024924124,411.2310983666474,0.08716975,26132.8336157455,382.0889133804466,-110.312277518865,104.64358539437421
12083-12705,0.36433327693641043,116.03682854983809,0.025687193,7700.826728590394,108.87653673573057,-30.478319724138235,26.10588736532126
12083-1902,0.5190601406668341,168.03275419086302,0.03689377799999999,11060.47639152632,157.6639546587831,-44.034298640291695,37.921819913840984
12083-3703,1.2328940086080165,430.805790518121,0.0910792,27304.8572406736,397.92665307051055,-123.26072817431083,109.79435691320077
12083-3704,0.3670931761809661,116.94974087510019,0.025885498,7760.277071974084,109.6226767484078,-31.30637030842316,26.077227831559302
12083-6104,1.2863957337924095,452.1199258290946,0.09531495000000001,28574.7031446471,422.44653246781854,-117.15514341308776,110.57136568515921
12083-9102,0.32686151980236006,103.69362231889998,0.023000408,6895.348849322863,97.18646469661952,-27.339705673552317,23.65795602056382
12084-12701,0.5396985103592375,175.0953679272012,0.038402442000000016,11512.76248038244,163.11707604721224,-45.33404987706892,44.67696602404165
12084-12702,0.3645838655756412,116.11969602998958,0.025705196,7706.223892211768,108.7373842503416,-29.340874356648722,28.26797064661865
12084-12703,0.3455069019727459,109.82341811184709,0.024335999,7295.748958095542,102.7317752541449,-26.946107191760053,27.951258041662843
12084-12704,0.35920663643322215,114.34243879630247,0.025318984,7590.440447422671,107.38621602228835,-28.6374898029233,26.875418063502995
12084-12705,0.3854966081748453,123.05056712028673,0.02720929,8157.13992953482,115.84622172768823,-30.56417056274768,28.052209500407542
12084-1901,0.40641221293847407,130.01253974255522,0.028716886,8609.105840045788,121.97031055502265,-33.251178490399525,30.345723956109918
12084-1902,1.1087010580099794,382.2375713241952,0.08134430000000001,24386.4076412894,358.236895020878,-94.00593335029133,94.5239253975427
12084-3701,0.38512127298707105,122.92590878972953,0.027182266,8149.038338149828,115.34089136497852,-31.984589373530085,28.0043545456737
12084-3702,0.4141913292203302,132.6096181620788,0.029278448,8777.457892345183,124.24551787044788,-33.850646750813326,31.662214590078847
12084-3703,0.34106467003226554,108.36085123924515,0.024017561,7200.283647354938,101.70276974771163,-27.781216357321586,25.036467894762197
12084-3704,0.47948223571479404,154.57324791560467,0.034009830000000005,10195.89053186214,145.19234655795404,-39.172937443646155,35.74286564071407
12084-6101,1.4820347962544076,532.1208951187843,0.11102460000000001,33284.3377324668,499.719101868231,-131.1957527969464,127.36224204240219
12084-6102,0.3646828993814282,116.1524468350297,0.025712311,7708.356915550438,109.06172477971226,-30.30502093550716,26.048738931801882
12084-6103,1.1761302371201443,408.4509310828602,0.08661297000000001,25965.91517098026,379.5399453356612,-109.56262216103042,103.8153400141715
12084-6104,0.435833531707166,139.85702391337924,0.030843178,9246.552145151523,130.16207163929076,-35.74779038821628,36.60488665241048
12084-9101,0.3573781511714833,113.73854791971078,0.025187705,7551.08399332889,106.73884613861783,-29.58507993946091,25.845677643593007
12084-9102,0.8585822653105893,288.1572886182517,0.06214074000000001,18629.32518653892,271.1427653681767,-72.57497427210332,65.1850970830282
12085-12701,0.3499268767366731,111.27999580646973,0.024652988,7390.779869564504,105.00741272033352,-24.3571174046621,27.629903586602737
12085-12702,0.3519620018707572,111.95110913350409,0.024798991,7434.550467809878,104.78920182158379,-26.156963998110232,29.463320454739794
12085-12703,0.5123922169514681,165.7573982568404,0.036407057000000013,10914.56110657611,155.86743085880323,-36.5784971611943,42.928692267311
12085-12704,0.5238565863809408,169.67143767091082,0.03724410399999999,11165.50148416763,159.47658031316527,-37.676095856966164,44.001464679133356
12085-12705,0.557952764490531,181.3673900214947,0.039739580000000004,11913.62636808764,171.63574680494983,-39.466617705456585,43.33228206323174
12085-1901,0.5471157468471974,177.64100675813467,0.03894544799999999,11675.55158383118,167.71598345011077,-42.17470077360455,40.607521373050346
12085-1902,0.7491988828165753,248.5277508360682,0.053906135,16160.65271292983,234.10554799207605,-55.90635758846946,61.92830141506201
12085-3701,0.5038767845931882,162.85617624977382,0.03578597699999998,10728.36600676146,153.8384461732395,-37.210718962456255,38.3566032906693
12085-3702,0.5373593948797013,174.29338262045377,0.03823128700000002,11461.45150223345,163.83808999166163,-42.20485712964026,41.88094468646495
12085-3703,1.4799859268671327,531.2659788118235,0.11085824999999999,33234.4672570785,500.48476963713887,-119.13787347606507,132.53189317196853
12085-3704,0.3515612779621427,111.81894194563809,0.024770240000000002,7425.93113484992,105.56989200453819,-27.058147486817173,25.026592548203112
12085-6101,0.5005083813181465,161.7099705405608,0.03554045399999999,10654.76006309593,152.62655360002563,-36.44948478021536,39.07281366454677
12085-6102,1.5312206304684652,552.7548832442284,0.11502986000000001,34485.08447279588,520.6968198588091,-131.58738725155823,130.75757054783438
12085-6103,0.3834546144696386,122.37248652425436,0.02706228,8113.06744028424,115.21175083853294,-28.876273702528085,29.45231304847384
12085-6104,1.2723225662879656,446.49031811274125,0.094198294,28239.93809766665,419.2550342981881,-102.52499693341944,114.31292747473626
12085-9101,0.6752638193838404,222.24695426258447,0.048394977999999984,14508.44940947592,209.43814480416276,-54.87031233021226,50.1858645912455
12085-9102,0.39163851540391825,125.09183036844725,0.027651656000000004,8289.757920010448,117.93379918647479,-30.131185974816898,28.839151619345877
12087-12701,0.9222916985418799,311.65809140547583,0.06698224,20080.77037194592,296.86317751070544,-62.305347651802315,71.5616058423745
12087-12702,1.0171601833204662,347.2353067666107,0.07425454000000001,22260.95106425932,327.5290836129916,-72.77576761857328,89.44688535920955
12087-12703,0.5652840274935442,183.89305458958614,0.04027733,12074.83976237714,173.4705753937919,-37.21431693895324,48.37054489668702
12087-12704,0.5605356015678686,182.25675442701962,0.039928983999999994,11970.40825880267,172.92972843515295,-35.87138631592382,45.0119673130262
12087-12705,0.5589474514335061,181.7098403099634,0.039812516000000006,11935.49203080433,172.71777129810408,-35.47063022707688,43.918924560856304
12087-1901,0.23729199732900969,74.57541813477103,0.016620403,4982.671468320574,70.6449376712519,-14.89421134141336,18.680156314072523
12087-1902,0.3219490418092723,102.08255570863939,0.022648953,6789.985290996474,96.95830742361935,-21.028730169683588,24.035958666236418
12087-3701,0.4809329296306223,155.0646445572255,0.03411532600000001,10227.51743701131,147.25738483856256,-31.026174632741952,37.385600032964184
12087-3702,1.0013016129140366,341.23905793336303,0.07303358600000001,21894.91826349439,322.7171024408391,-68.05906277219222,87.55415710295466
12087-3703,0.5544318670463326,180.15578545356098,0.03948147,11836.24693675326,170.48884743144717,-34.93943201468911,46.57140779896119
12087-3704,1.1076622415901998,381.8366036098122,0.08126344,24362.16642313552,362.13247687624704,-72.49971044033046,96.96934068982576
12087-6101,0.5555927040673091,180.55515261989,0.03956655799999999,11861.75567741956,172.32616595751196,-31.985901897867162,43.36770392533861
12087-6102,0.5757692252637828,187.51195716322616,0.041047150000000004,12305.6259923947,178.70628296961976,-35.27862570477092,44.49963005181537
12087-6103,0.5618713886392611,182.71690148657493,0.04002696,11999.78072466768,172.4965927467644,-36.90052486298442,47.63132209426798
12087-6104,0.7194604114337244,237.9084125368894,0.051684145,15494.51686917841,227.29930399053208,-40.788377148773336,57.19919099787924
12087-9101,0.5250918663035297,170.093729652423,0.037334356000000006,11192.55835308705,161.03180739493794,-36.218855083847366,41.0953575310696
12087-9102,1.2997837341490728,457.4908368585194,0.09637889000000001,28893.66433241162,433.98820899114094,-79.83833542087244,120.73914221740378
12088-12701,0.5617521276909744,182.67581372095913,0.040018211999999984,11997.15814024509,172.66492154111575,-35.78102162513262,47.71788217509972
12088-12702,0.5511621516315898,179.03141013415123,0.03924186,11764.41366589188,170.1359199801778,-30.740947204109897,46.48665090233261
12088-12703,0.6074215299342157,198.4844781856339,0.04337626700000002,13003.87770279429,190.02303667324125,-32.00170424832073,47.57335955454905
12088-12704,0.358417588814694,114.08181320518976,0.02526233,7573.45600550714,108.49286872628046,-18.620024715896577,29.95416864653877
12088-12705,0.36869214928571337,117.47888433232764,0.026000414,7794.728022077611,112.55279581601738,-18.604313872708126,28.054160534439035
12088-1901,0.5930945215147636,193.5089720476173,0.042321050000000006,12687.5316046409,184.64250539967253,-30.96921978533428,48.9262188253404
12088-1902,0.5836734610600203,190.24526992664397,0.041628043999999996,12479.77363249215,181.87386368546817,-29.571819029607266,47.33569432110954
12088-3701,0.5737889079132972,186.827858927427,0.04090169,12262.01818145402,177.57140294809156,-36.38963568341131,45.26411538163158
12088-3702,1.6204174745820668,590.7213540692984,0.12235166,36680.10489178028,558.4905122506717,-112.08385004967094,156.45215382822488
12088-3703,1.508538801618902,543.2131741291844,0.11318003,33930.51939021374,518.1763956410301,-84.85881354074769,139.18605286604986
12088-3704,1.937063528916013,731.4023112816365,0.14897154,44660.54414864532,696.4094295401842,-117.21232268768698,190.32739898867072
12088-6101,0.5467808849316459,177.52599567481192,0.038920923999999996,11668.19947359119,167.9472876266522,-32.148281872372365,47.70404272007129
12088-6102,0.5920726185578737,193.15464927322438,0.04224584600000001,12664.98601262947,184.63764440915304,-30.909722145591648,47.563093673391265
12088-6103,0.21123073447998697,66.20429702486346,0.014775159,4429.481233950822,62.71658291824358,-11.29665563097518,17.945047873176026
12088-6104,0.580342306634646,189.0927979311797,0.04138317299999999,12406.36315350923,180.56333136761728,-29.213731788974805,47.95338851251116
12088-9101,0.5715898670555173,186.06853248636435,0.040740200000000004,12213.6046974116,177.06763195273683,-31.486406106809714,47.71958431038998
12088-9102,0.3620450768328359,115.28034001547097,0.025522824,7651.550142061392,110.27824653503426,-17.73739428993091,28.52455046173957
12089-12701,0.6053629259608959,197.76865185311328,0.043224547000000016,12958.39319106653,188.36671416788224,-27.836478040738424,53.437357154716885
12089-12702,0.4388585900111098,140.87263230002776,0.031062173,9312.205194491233,135.00712313856215,-19.14569982398843,35.378205313973574
12089-12703,0.6396356295893285,209.72605886511982,0.045754805,13716.94545626069,199.76439168172863,-29.196485356388028,56.80469017571387
12089-12704,0.5820467542545333,189.6823822367755,0.04150845500000001,12443.92175223239,182.24583292313667,-24.484502561418143,46.54429769037525
